"ids" "gender" "prestige" "research_type" "subject"
42191 NA "low prestige" "qualitative" 24
42192 0 "low prestige" "qualitative" 21
42193 NA "low prestige" "quantitative" 18
42194 0 "low prestige" "quantitative" 14
42195 0 "low prestige" "quantitative" 21
42196 NA "low prestige" "quantitative" 18
42197 1 "low prestige" "qualitative" 8
42198 0 "low prestige" "mixed" 1
42199 NA "low prestige" "qualitative" 20
42200 NA "low prestige" "qualitative" 2
42201 NA "low prestige" "qualitative" 16
42202 NA "low prestige" "qualitative" 7
42203 NA "low prestige" "quantitative" 24
42204 0 "low prestige" "quantitative" 4
42205 0 "low prestige" "quantitative" 18
42206 0 "low prestige" "quantitative" 21
42207 0 "low prestige" "quantitative" 21
42208 0 "low prestige" "quantitative" 20
42209 NA "low prestige" "qualitative" 5
42210 0 "low prestige" "qualitative" 29
42211 0 "low prestige" "qualitative" 2
42212 0 "low prestige" "quantitative" 20
42213 1 "high prestige" "quantitative" 18
42214 0 "high prestige" "quantitative" 8
42215 1 "low prestige" "quantitative" 21
42216 1 "low prestige" "quantitative" 6
42217 1 "low prestige" "quantitative" 21
42218 1 "low prestige" "mixed" 21
42219 NA "low prestige" "quantitative" 21
42220 1 "low prestige" "quantitative" 7
42221 NA "low prestige" "quantitative" 21
42222 0 "low prestige" "quantitative" 21
42223 0 "low prestige" "qualitative" 12
42224 1 "low prestige" "quantitative" 7
42225 1 "low prestige" "quantitative" 3
42226 0 "low prestige" "quantitative" 21
42227 NA "low prestige" "qualitative" 21
42228 NA "low prestige" "quantitative" 1
42229 NA "low prestige" "quantitative" 6
42230 1 "low prestige" "qualitative" 7
42231 NA "low prestige" "qualitative" 21
42232 0 "low prestige" "quantitative" 21
42233 1 "low prestige" "quantitative" 19
42234 1 "low prestige" "quantitative" 25
42235 NA "low prestige" "qualitative" 19
42236 1 "low prestige" "qualitative" 21
42237 0 "low prestige" "quantitative" 21
42238 1 "low prestige" "qualitative" 24
42239 1 "high prestige" "quantitative" 1
42240 1 "low prestige" "quantitative" 21
42241 0 "low prestige" "qualitative" 9
42242 1 "low prestige" "quantitative" 8
42243 1 "low prestige" "quantitative" 6
42244 NA "low prestige" "quantitative" 3
42245 1 "low prestige" "quantitative" 24
42246 1 "low prestige" "mixed" 21
42247 0 "low prestige" "qualitative" 7
42248 NA "low prestige" "quantitative" 19
42249 0 "low prestige" "quantitative" 21
42250 0 "low prestige" "quantitative" 3
42251 1 "low prestige" "quantitative" 19
42252 0 "low prestige" "quantitative" 14
42253 1 "low prestige" "qualitative" 14
42254 0 "low prestige" "quantitative" 22
42255 0 "low prestige" "qualitative" 24
42256 NA "low prestige" "quantitative" 19
42257 1 "low prestige" "mixed" 20
42258 1 "low prestige" "quantitative" 21
42259 0 "low prestige" "qualitative" 7
42260 0 "low prestige" "quantitative" 21
42261 NA "low prestige" "quantitative" 20
42262 NA "low prestige" "quantitative" 21
42263 NA "low prestige" "qualitative" 1
42264 0 "low prestige" "qualitative" 24
42265 0 "low prestige" "quantitative" 21
42266 1 "low prestige" "quantitative" 3
42267 1 "low prestige" "qualitative" 2
42268 1 "low prestige" "quantitative" 9
42269 0 "low prestige" "qualitative" 2
42270 1 "low prestige" "quantitative" 21
42271 1 "low prestige" "mixed" 4
42272 0 "low prestige" "mixed" 21
42273 1 "low prestige" "quantitative" 20
42274 NA "low prestige" "qualitative" 7
42275 NA "low prestige" "quantitative" 7
42276 NA "low prestige" "quantitative" 21
42277 1 "low prestige" "quantitative" 19
42278 NA "low prestige" "quantitative" 24
42279 NA "low prestige" "quantitative" 21
42280 1 "low prestige" "qualitative" 21
42281 0 "low prestige" "qualitative" 21
42282 0 "low prestige" "qualitative" 9
42283 1 "low prestige" "quantitative" 19
42284 0 "low prestige" "quantitative" 21
42285 NA "low prestige" "quantitative" 14
42286 1 "low prestige" "qualitative" 27
42287 1 "high prestige" "quantitative" 19
42288 NA "low prestige" "quantitative" 9
42289 NA "low prestige" "quantitative" 20
42290 1 "low prestige" "quantitative" 20
42291 1 "low prestige" "quantitative" 21
42292 0 "low prestige" "mixed" 21
42293 1 "low prestige" "quantitative" 20
42294 NA "low prestige" "quantitative" 21
42295 0 "low prestige" "quantitative" 19
42296 0 "low prestige" "quantitative" 9
42297 NA "low prestige" "quantitative" 1
42298 0 "low prestige" "qualitative" 21
42299 NA "low prestige" "qualitative" 17
42300 1 "low prestige" "qualitative" 15
42301 1 "low prestige" "quantitative" 21
42302 0 "low prestige" "qualitative" 21
42303 1 "low prestige" "quantitative" 21
42304 0 "low prestige" "quantitative" 21
42305 1 "low prestige" "mixed" 19
42306 NA "low prestige" "quantitative" 21
42307 NA "low prestige" "qualitative" 17
42308 NA "low prestige" "quantitative" 21
42309 1 "low prestige" "qualitative" 9
42310 0 "low prestige" "quantitative" 8
42311 1 "high prestige" "quantitative" 21
42312 1 "low prestige" "qualitative" 4
42313 1 "low prestige" "mixed" 21
42314 1 "low prestige" "quantitative" 8
42315 1 "low prestige" "mixed" 21
42316 0 "low prestige" "qualitative" 17
42317 NA "low prestige" "quantitative" 19
42318 NA "low prestige" "quantitative" 21
42319 1 "low prestige" "mixed" 4
42320 0 "low prestige" "quantitative" 4
42321 1 "low prestige" "quantitative" 20
42322 1 "low prestige" "qualitative" 9
42323 0 "low prestige" "qualitative" 19
42324 0 "low prestige" "qualitative" 24
42325 1 "low prestige" "quantitative" 19
42326 1 "low prestige" "quantitative" 20
42327 1 "high prestige" "quantitative" 9
42328 NA "low prestige" "qualitative" 21
42329 NA "low prestige" "quantitative" 21
42330 0 "low prestige" "quantitative" 6
42331 1 "low prestige" "quantitative" 1
42332 NA "low prestige" "quantitative" 21
42333 0 "low prestige" "quantitative" 21
42334 1 "low prestige" "quantitative" 14
42335 NA "low prestige" "quantitative" 21
42336 0 "low prestige" "qualitative" 21
42337 1 "high prestige" "quantitative" 6
42338 0 "low prestige" "quantitative" 26
42339 0 "low prestige" "quantitative" 21
42340 1 "low prestige" "quantitative" 9
42341 1 "low prestige" "mixed" 24
42342 NA "low prestige" "qualitative" 7
42343 1 "low prestige" "quantitative" 21
42344 NA "low prestige" "quantitative" 21
42345 0 "low prestige" "quantitative" 23
42346 1 "low prestige" "quantitative" 10
42347 1 "low prestige" "qualitative" 16
42348 1 "low prestige" "quantitative" 9
42349 NA "low prestige" "qualitative" 14
42350 NA "low prestige" "quantitative" 21
42351 0 "low prestige" "quantitative" 21
42352 NA "low prestige" "qualitative" 19
42353 0 "low prestige" "qualitative" 12
42354 NA "low prestige" "quantitative" 7
42355 1 "low prestige" "mixed" 4
42356 1 "low prestige" "quantitative" 10
42357 0 "low prestige" "quantitative" 20
42358 1 "low prestige" "quantitative" 19
42359 0 "low prestige" "qualitative" 21
42360 1 "low prestige" "quantitative" 21
42361 NA "low prestige" "qualitative" 21
42362 1 "low prestige" "quantitative" 7
42363 0 "low prestige" "quantitative" 19
42364 1 "low prestige" "mixed" 21
42365 NA "low prestige" "mixed" 21
42366 0 "low prestige" "quantitative" 3
42367 0 "low prestige" "qualitative" 20
42368 NA "low prestige" "qualitative" 2
42369 NA "low prestige" "quantitative" 20
42370 NA "low prestige" "quantitative" 21
42371 NA "low prestige" "qualitative" 1
42372 1 "high prestige" "quantitative" 18
42373 1 "low prestige" "quantitative" 3
42374 0 "low prestige" "quantitative" 21
42375 0 "low prestige" "quantitative" 21
42376 1 "low prestige" "quantitative" 20
42377 1 "low prestige" "qualitative" 24
42378 0 "low prestige" "qualitative" 29
42379 1 "low prestige" "qualitative" 21
42380 1 "low prestige" "quantitative" 21
42381 1 "low prestige" "qualitative" 24
42382 0 "low prestige" "quantitative" 19
42383 NA "low prestige" "quantitative" 21
42384 NA "low prestige" "qualitative" 1
42385 1 "low prestige" "quantitative" 21
42386 1 "low prestige" "qualitative" 24
42387 1 "low prestige" "quantitative" 19
42388 0 "low prestige" "quantitative" 20
42389 1 "low prestige" "quantitative" 9
42390 1 "low prestige" "quantitative" 14
42391 1 "low prestige" "qualitative" 21
42392 1 "low prestige" "qualitative" 21
42393 0 "low prestige" "quantitative" 21
42394 NA "low prestige" "quantitative" 20
42395 0 "low prestige" "quantitative" 1
42396 0 "low prestige" "quantitative" 21
42397 1 "low prestige" "qualitative" 24
42398 1 "low prestige" "quantitative" 21
42399 1 "high prestige" "qualitative" 21
42400 1 "low prestige" "qualitative" 3
42401 1 "low prestige" "qualitative" 9
42402 1 "low prestige" "quantitative" 21
42403 1 "low prestige" "qualitative" 21
42404 1 "low prestige" "quantitative" 8
42405 1 "low prestige" "quantitative" 21
42406 NA "low prestige" "quantitative" 21
42407 1 "low prestige" "quantitative" 19
42408 0 "low prestige" "qualitative" 21
42409 0 "low prestige" "quantitative" 3
42410 0 "low prestige" "quantitative" 20
42411 1 "low prestige" "qualitative" 14
42412 1 "low prestige" "quantitative" 18
42413 1 "low prestige" "quantitative" 18
42414 0 "low prestige" "mixed" 6
42415 1 "low prestige" "mixed" 21
42416 1 "low prestige" "quantitative" 14
42417 1 "low prestige" "quantitative" 27
42418 NA "low prestige" "quantitative" 21
42419 1 "low prestige" "quantitative" 5
42420 1 "high prestige" "qualitative" 3
42421 1 "low prestige" "quantitative" 19
42422 1 "low prestige" "qualitative" 1
42423 1 "low prestige" "qualitative" 13
42424 1 "low prestige" "quantitative" 8
42425 0 "low prestige" "quantitative" 20
42426 1 "low prestige" "quantitative" 21
42427 1 "low prestige" "quantitative" 21
42428 NA "low prestige" "mixed" 24
42429 NA "low prestige" "quantitative" 18
42430 0 "high prestige" "quantitative" 15
42431 NA "high prestige" "quantitative" 6
42432 1 "low prestige" "quantitative" 24
42433 NA "low prestige" "quantitative" 21
42434 0 "low prestige" "quantitative" 3
42435 1 "low prestige" "quantitative" 6
42436 0 "low prestige" "quantitative" 15
42437 0 "low prestige" "quantitative" 21
42438 0 "low prestige" "quantitative" 19
42439 NA "low prestige" "qualitative" 21
42440 NA "low prestige" "quantitative" 29
42441 NA "low prestige" "qualitative" 7
42442 0 "low prestige" "qualitative" 21
42443 0 "low prestige" "quantitative" 21
42444 1 "low prestige" "quantitative" 21
42445 1 "low prestige" "quantitative" 7
42446 1 "low prestige" "qualitative" 5
42447 1 "low prestige" "qualitative" 26
42448 NA "low prestige" "quantitative" 3
42449 1 "low prestige" "quantitative" 3
42450 NA "low prestige" "quantitative" 4
42451 0 "low prestige" "quantitative" 21
42452 NA "low prestige" "quantitative" 21
42453 NA "low prestige" "quantitative" 14
42454 1 "low prestige" "quantitative" 19
42455 1 "low prestige" "quantitative" 20
42456 NA "low prestige" "qualitative" 17
42457 NA "low prestige" "qualitative" 21
42458 NA "low prestige" "qualitative" 19
42459 1 "high prestige" "qualitative" 21
42460 1 "low prestige" "quantitative" 4
42461 1 "low prestige" "qualitative" 3
42462 1 "low prestige" "quantitative" 19
42463 NA "low prestige" "quantitative" 20
42464 1 "low prestige" "quantitative" 19
42465 1 "low prestige" "qualitative" 21
42466 NA "low prestige" "mixed" 3
42467 0 "low prestige" "quantitative" 9
42468 1 "low prestige" "quantitative" 3
42469 1 "low prestige" "qualitative" 1
42470 1 "low prestige" "quantitative" 14
42471 1 "low prestige" "qualitative" 6
42472 0 "low prestige" "quantitative" 14
42473 1 "low prestige" "qualitative" 21
42474 1 "low prestige" "quantitative" 16
42475 0 "low prestige" "qualitative" 29
42476 1 "low prestige" "quantitative" 3
42477 0 "low prestige" "qualitative" 3
42478 1 "low prestige" "quantitative" 6
42479 NA "low prestige" "quantitative" 19
42480 1 "low prestige" "quantitative" 6
42481 0 "low prestige" "qualitative" 10
42482 1 "low prestige" "quantitative" 2
42483 NA "low prestige" "quantitative" 5
42484 1 "low prestige" "quantitative" 21
42485 NA "low prestige" "quantitative" 29
42486 NA "low prestige" "quantitative" 3
42487 NA "low prestige" "quantitative" 10
42488 0 "low prestige" "mixed" 20
42489 0 "low prestige" "quantitative" 27
42490 1 "low prestige" "qualitative" 4
42491 NA "low prestige" "quantitative" 20
42492 1 "low prestige" "quantitative" 1
42493 1 "low prestige" "quantitative" 21
42494 1 "low prestige" "mixed" 20
42495 0 "low prestige" "qualitative" 13
42496 NA "low prestige" "quantitative" 21
42497 1 "low prestige" "qualitative" 21
42498 0 "low prestige" "quantitative" 21
42499 1 "low prestige" "quantitative" 4
42500 NA "low prestige" "quantitative" 7
42501 0 "high prestige" "quantitative" 6
42502 1 "low prestige" "qualitative" 14
42503 1 "low prestige" "quantitative" 7
42504 0 "low prestige" "quantitative" 20
42505 0 "low prestige" "qualitative" 16
42506 0 "low prestige" "quantitative" 21
42507 0 "low prestige" "quantitative" 13
42508 NA "low prestige" "qualitative" 5
42509 NA "low prestige" "qualitative" 9
42510 0 "low prestige" "quantitative" 19
42511 0 "low prestige" "qualitative" 21
42512 1 "low prestige" "quantitative" 4
42513 NA "low prestige" "quantitative" 3
42514 0 "low prestige" "quantitative" 21
42515 1 "low prestige" "quantitative" 19
42516 NA "low prestige" "qualitative" 6
42517 0 "low prestige" "quantitative" 21
42518 NA "low prestige" "quantitative" 1
42519 NA "low prestige" "quantitative" 20
42520 1 "low prestige" "mixed" 8
42521 NA "low prestige" "qualitative" 7
42522 NA "low prestige" "quantitative" 18
42523 1 "low prestige" "quantitative" 7
42524 1 "low prestige" "quantitative" 24
42525 NA "low prestige" "qualitative" 4
42526 0 "low prestige" "qualitative" 19
42527 1 "low prestige" "quantitative" 16
42528 NA "low prestige" "mixed" 28
42529 0 "low prestige" "quantitative" 21
42530 0 "low prestige" "quantitative" 3
42531 NA "low prestige" "quantitative" 6
42532 1 "low prestige" "qualitative" 24
42533 1 "high prestige" "quantitative" 24
42534 NA "low prestige" "qualitative" 7
42535 NA "low prestige" "qualitative" 7
42536 0 "low prestige" "qualitative" 7
42537 0 "low prestige" "quantitative" 3
42538 1 "low prestige" "mixed" 21
42539 1 "low prestige" "quantitative" 19
42540 1 "high prestige" "mixed" 10
42541 0 "low prestige" "quantitative" 14
42542 0 "low prestige" "qualitative" 29
42543 0 "low prestige" "mixed" 29
42544 0 "low prestige" "quantitative" 14
42545 NA "low prestige" "quantitative" 21
42546 1 "low prestige" "quantitative" 7
42547 1 "low prestige" "qualitative" 10
42548 1 "low prestige" "quantitative" 3
42549 0 "low prestige" "quantitative" 21
42550 1 "high prestige" "quantitative" 4
42551 1 "low prestige" "quantitative" 21
42552 NA "low prestige" "qualitative" 21
42553 NA "low prestige" "quantitative" 23
42554 NA "low prestige" "quantitative" 7
42555 NA "low prestige" "quantitative" 21
42556 1 "low prestige" "mixed" 21
42557 NA "low prestige" "qualitative" 26
42558 0 "low prestige" "quantitative" 21
42559 1 "low prestige" "qualitative" 24
42560 0 "low prestige" "quantitative" 20
42561 NA "low prestige" "mixed" 24
42562 0 "low prestige" "quantitative" 19
42563 1 "low prestige" "quantitative" 3
42564 1 "low prestige" "qualitative" 14
42565 0 "low prestige" "qualitative" 9
42566 0 "low prestige" "qualitative" 7
42567 0 "low prestige" "quantitative" 19
42568 1 "low prestige" "quantitative" 6
42569 0 "low prestige" "quantitative" 19
42570 0 "low prestige" "quantitative" 10
42571 1 "low prestige" "qualitative" 16
42572 1 "low prestige" "quantitative" 20
42573 0 "low prestige" "quantitative" 21
42574 0 "low prestige" "qualitative" 8
42575 NA "low prestige" "qualitative" 9
42576 0 "low prestige" "qualitative" 19
42577 1 "low prestige" "quantitative" 14
42578 NA "low prestige" "qualitative" 6
42579 NA "low prestige" "quantitative" 19
42580 0 "low prestige" "quantitative" 14
42581 1 "low prestige" "mixed" 6
